eventID,occurrenceID,eventDate,minimumDepthInMeters,maximumDepthInMeters,lat,long,scientificName,scientificnameID,taxonRank,lifeStage,taxonRemark,identificationQualifier,measurementValue,occuranceStatus,basisOfRecord,identifiedBy,method
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_24,2017-04-24,0,0,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,2016,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_25,2017-04-24,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,4464,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_26,2017-04-24,0,0,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_27,2017-04-24,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,5250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_28,2017-04-24,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,33250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_29,2017-04-24,0,0,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,29750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_30,2017-04-24,0,0,50.0307000000001,-125.0992,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,NA,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_31,2017-04-24,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,NA,52500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_32,2017-04-24,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,1296,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_33,2017-04-24,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,35000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_34,2017-04-24,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,17500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_35,2017-04-24,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,288,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_36,2017-04-24,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_37,2017-04-24,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp.,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_38,2017-04-24,0,0,50.0307000000001,-125.0992,Phalacroma oxytoxoides,urn:lsid:marinespecies.org:taxname:624358,Species,NA,NA,NA,432,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_39,2017-04-24,0,0,50.0307000000001,-125.0992,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_40,2017-04-24,0,0,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_41,2017-04-24,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,equatorial groove,Dinophyceae?,22750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_42,2017-04-24,0,0,50.0307000000001,-125.0992,Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,Phylum,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_43,2017-04-24,0,0,50.0307000000001,-125.0992,Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,Species,NA,NA,NA,1728,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_44,2017-04-24,0,0,50.0307000000001,-125.0992,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_45,2017-04-24,0,0,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_46,2017-04-24,0,0,50.0307000000001,-125.0992,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,NA,NA,3500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_47,2017-04-24,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,273000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_48,2017-04-24,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,NA,3190,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_49,2017-04-24,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,25632,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_50,2017-04-24,0,0,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp.,2736,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-04-24_0m,Hakai_phyto_QU39_2017-04-24_0m_51,2017-04-24,0,0,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,NA,2736,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_1,2017-05-02,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_2,2017-05-02,0,0,50.0307000000001,-125.0992,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_3,2017-05-02,0,0,50.0307000000001,-125.0992,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_4,2017-05-02,0,0,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,1800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_5,2017-05-02,0,0,50.0307000000001,-125.0992,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,NA,1080,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_6,2017-05-02,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_7,2017-05-02,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_8,2017-05-02,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,320,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_9,2017-05-02,0,0,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_10,2017-05-02,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,840,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_11,2017-05-02,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,1570,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_12,2017-05-02,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,20410,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_13,2017-05-02,0,0,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,28000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_14,2017-05-02,0,0,50.0307000000001,-125.0992,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,NA,28000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_15,2017-05-02,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,NA,31500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_16,2017-05-02,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,680,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_17,2017-05-02,0,0,50.0307000000001,-125.0992,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,NA,NA,400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_18,2017-05-02,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,5250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_19,2017-05-02,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_20,2017-05-02,0,0,50.0307000000001,-125.0992,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,NA,78750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_21,2017-05-02,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,360,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_22,2017-05-02,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_23,2017-05-02,0,0,50.0307000000001,-125.0992,Octactis octonaria,urn:lsid:marinespecies.org:taxname:375970,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_24,2017-05-02,0,0,50.0307000000001,-125.0992,Alexandrium catenella,urn:lsid:marinespecies.org:taxname:231873,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_25,2017-05-02,0,0,50.0307000000001,-125.0992,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,NA,560,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_26,2017-05-02,0,0,50.0307000000001,-125.0992,Dinophysis acuta,urn:lsid:marinespecies.org:taxname:109604,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_27,2017-05-02,0,0,50.0307000000001,-125.0992,Gonyaulax,urn:lsid:marinespecies.org:taxname:109519,Genus,NA,NA,spp.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_28,2017-05-02,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,280,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_29,2017-05-02,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp.,680,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_30,2017-05-02,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_31,2017-05-02,0,0,50.0307000000001,-125.0992,Phalacroma oxytoxoides,urn:lsid:marinespecies.org:taxname:624358,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_32,2017-05-02,0,0,50.0307000000001,-125.0992,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,NA,spp.,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_33,2017-05-02,0,0,50.0307000000001,-125.0992,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_34,2017-05-02,0,0,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,NA,1120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_35,2017-05-02,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,equatorial groove,Dinophyceae?,8750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_36,2017-05-02,0,0,50.0307000000001,-125.0992,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,NA,8750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_37,2017-05-02,0,0,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,5250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_38,2017-05-02,0,0,50.0307000000001,-125.0992,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_39,2017-05-02,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_40,2017-05-02,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,201250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_41,2017-05-02,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,480,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_42,2017-05-02,0,0,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp.,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-02_0m,Hakai_phyto_QU39_2017-05-02_0m_43,2017-05-02,0,0,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_1,2017-05-17,0,0,50.0307000000001,-125.0992,Attheya,urn:lsid:marinespecies.org:taxname:160519,Genus,NA,NA,spp.,14121,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_2,2017-05-17,0,0,50.0307000000001,-125.0992,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,NA,2108,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_3,2017-05-17,0,0,50.0307000000001,-125.0992,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,1027,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_4,2017-05-17,0,0,50.0307000000001,-125.0992,Chaetoceros radicans,urn:lsid:marinespecies.org:taxname:163112,Species,NA,NA,NA,1405,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_5,2017-05-17,0,0,50.0307000000001,-125.0992,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,NA,865,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_6,2017-05-17,0,0,50.0307000000001,-125.0992,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,22138,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_7,2017-05-17,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,4810,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_8,2017-05-17,0,0,50.0307000000001,-125.0992,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,1243,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_9,2017-05-17,0,0,50.0307000000001,-125.0992,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_10,2017-05-17,0,0,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,378,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_11,2017-05-17,0,0,50.0307000000001,-125.0992,Hobaniella longicruris,urn:lsid:marinespecies.org:taxname:1322468,Species,NA,NA,NA,108,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_12,2017-05-17,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,1513,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_13,2017-05-17,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,2216,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_14,2017-05-17,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,2054,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_15,2017-05-17,0,0,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_16,2017-05-17,0,0,50.0307000000001,-125.0992,Thalassiosira pacifica,urn:lsid:marinespecies.org:taxname:148932,Species,NA,NA,NA,595,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_17,2017-05-17,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,378,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_18,2017-05-17,0,0,50.0307000000001,-125.0992,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Class,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_19,2017-05-17,0,0,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_20,2017-05-17,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,8750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_21,2017-05-17,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,47250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-05-17_0m,Hakai_phyto_QU39_2017-05-17_0m_22,2017-05-17,0,0,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,7000,Present,HumanObservation,Louis Hobson,Morphology
